date,region,rainfall,temperature,humidity,soil_moisture,river_discharge
2016-06-01,kisumu,0.4,23.4,69,,1.56
2016-06-02,kisumu,0.0,23.8,66,,1.47
2016-06-03,kisumu,0.8,23.3,70,,1.38
2016-06-04,kisumu,1.7,22.7,73,,1.28
2016-06-05,kisumu,1.3,23.0,73,,1.19
2016-06-06,kisumu,0.7,23.0,71,,1.12
2016-06-07,kisumu,0.2,23.5,66,,1.06
2016-06-08,kisumu,1.3,23.8,66,,1.0
2016-06-09,kisumu,3.3,22.6,73,,0.94
2016-06-10,kisumu,0.3,23.3,69,,0.91
2016-06-11,kisumu,8.5,22.7,75,,0.85
2016-06-12,kisumu,0.9,23.0,71,,0.81
2016-06-13,kisumu,2.5,22.8,74,,0.81
2016-06-14,kisumu,3.7,22.3,74,,0.78
2016-06-15,kisumu,2.6,22.1,74,,0.75
2016-06-16,kisumu,3.7,21.9,75,,0.72
2016-06-17,kisumu,5.2,21.3,75,,0.69
2016-06-18,kisumu,8.9,20.9,77,,0.67
2016-06-19,kisumu,0.0,22.0,67,,0.66
2016-06-20,kisumu,7.4,21.9,73,,0.64
2016-06-21,kisumu,17.9,20.3,83,,0.63
2016-06-22,kisumu,10.6,20.4,81,,0.66
2016-06-23,kisumu,1.1,21.5,72,,0.7
2016-06-24,kisumu,2.0,21.9,72,,0.72
2016-06-25,kisumu,0.3,22.3,72,,0.67
2016-06-26,kisumu,0.1,22.5,68,,0.63
2016-06-27,kisumu,0.0,22.7,65,,0.61
2016-06-28,kisumu,0.0,22.6,67,,0.58
2016-06-29,kisumu,0.4,22.8,67,,0.56
2016-06-30,kisumu,0.0,23.2,64,,0.55
2016-07-01,kisumu,0.4,23.0,65,,0.52
2016-07-02,kisumu,0.0,23.0,67,,0.5
2016-07-03,kisumu,0.1,23.3,68,,0.49
2016-07-04,kisumu,1.7,22.2,73,,0.45
2016-07-05,kisumu,0.7,22.5,69,,0.42
2016-07-06,kisumu,1.1,23.1,66,,0.41
2016-07-07,kisumu,0.8,22.8,66,,0.41
2016-07-08,kisumu,0.8,22.2,70,,0.39
2016-07-09,kisumu,2.1,22.4,69,,0.39
2016-07-10,kisumu,5.2,22.9,69,,0.37
2016-07-11,kisumu,13.0,21.4,78,,0.39
2016-07-12,kisumu,3.9,21.1,76,,0.42
2016-07-13,kisumu,0.5,21.8,72,,0.42
2016-07-14,kisumu,12.5,20.4,81,,0.42
2016-07-15,kisumu,0.0,21.7,71,,0.42
2016-07-16,kisumu,2.5,22.4,70,,0.41
2016-07-17,kisumu,2.0,21.8,72,,0.41
2016-07-18,kisumu,1.6,21.8,71,,0.41
2016-07-19,kisumu,0.0,22.7,66,,0.39
2016-07-20,kisumu,1.9,22.7,68,,0.39
2016-07-21,kisumu,3.3,22.5,70,,0.37
2016-07-22,kisumu,4.8,22.2,68,,0.37
2016-07-23,kisumu,1.7,21.9,71,,0.34
2016-07-24,kisumu,0.1,22.0,68,,0.33
2016-07-25,kisumu,0.0,23.3,64,,0.31
2016-07-26,kisumu,1.5,23.1,63,,0.31
2016-07-27,kisumu,3.4,22.7,66,,0.31
2016-07-28,kisumu,8.7,21.3,78,,0.3
2016-07-29,kisumu,0.0,22.2,69,,0.33
2016-07-30,kisumu,0.2,22.3,67,,0.34
2016-07-31,kisumu,0.1,22.5,66,,0.34
2016-08-01,kisumu,0.2,22.4,69,,0.33
2016-08-02,kisumu,0.0,23.4,61,,0.31
2016-08-03,kisumu,1.5,22.6,63,,0.31
2016-08-04,kisumu,0.7,21.8,67,,0.3
2016-08-05,kisumu,3.3,23.0,65,,0.3
2016-08-06,kisumu,10.3,22.4,70,,0.28
2016-08-07,kisumu,18.8,21.6,75,,0.3
2016-08-08,kisumu,6.6,21.4,76,,0.3
2016-08-09,kisumu,1.0,23.0,66,,0.31
2016-08-10,kisumu,0.0,22.8,63,,0.31
2016-08-11,kisumu,6.9,23.2,63,,0.3
2016-08-12,kisumu,6.0,22.9,65,,0.3
2016-08-13,kisumu,2.8,23.1,64,,0.3
2016-08-14,kisumu,0.4,22.9,65,,0.3
2016-08-15,kisumu,0.1,23.5,62,,0.28
2016-08-16,kisumu,0.2,23.8,58,,0.28
2016-08-17,kisumu,0.0,23.2,56,,0.28
2016-08-18,kisumu,0.0,24.1,54,,0.26
2016-08-19,kisumu,0.5,23.9,61,,0.26
2016-08-20,kisumu,0.2,23.9,58,,0.26
2016-08-21,kisumu,0.0,24.3,59,,0.26
2016-08-22,kisumu,1.3,24.6,57,,0.25
2016-08-23,kisumu,0.2,24.2,60,,0.25
2016-08-24,kisumu,1.1,24.6,54,,0.25
2016-08-25,kisumu,2.1,23.1,64,,0.25
2016-08-26,kisumu,1.0,24.1,54,,0.25
2016-08-27,kisumu,1.2,23.9,59,,0.24
2016-08-28,kisumu,1.2,24.0,57,,0.24
2016-08-29,kisumu,0.1,24.0,56,,0.24
2016-08-30,kisumu,0.1,24.0,56,,0.23
2016-08-31,kisumu,2.2,23.2,63,,0.23
2016-09-01,kisumu,0.3,23.6,58,,0.23
2016-09-02,kisumu,0.3,23.9,52,,0.23
2016-09-03,kisumu,0.1,24.2,55,,0.23
2016-09-04,kisumu,1.9,23.3,63,,0.23
2016-09-05,kisumu,0.0,23.8,60,,0.23
2016-09-06,kisumu,0.2,24.4,56,,0.23
2016-09-07,kisumu,0.2,24.5,57,,0.23
2016-09-08,kisumu,1.1,23.5,66,,0.23
2016-09-09,kisumu,0.0,24.5,56,,0.23
2016-09-10,kisumu,0.8,24.7,53,,0.23
2016-09-11,kisumu,0.0,24.7,51,,0.22
2016-09-12,kisumu,1.2,24.3,58,,0.22
2016-09-13,kisumu,0.3,24.9,55,,0.21
2016-09-14,kisumu,4.9,24.0,64,,0.21
2016-09-15,kisumu,5.8,23.2,68,,0.21
2016-09-16,kisumu,2.7,23.7,63,,0.22
2016-09-17,kisumu,1.2,23.4,65,,0.23
2016-09-18,kisumu,4.2,23.5,64,,0.23
2016-09-19,kisumu,5.0,24.0,62,,0.22
2016-09-20,kisumu,0.0,24.5,56,,0.22
2016-09-21,kisumu,4.3,23.7,64,,0.22
2016-09-22,kisumu,9.7,23.7,63,,0.23
2016-09-23,kisumu,0.7,23.7,63,,0.23
2016-09-24,kisumu,4.8,23.5,69,,0.23
2016-09-25,kisumu,2.0,23.8,66,,0.23
2016-09-26,kisumu,8.5,22.2,76,,0.22
2016-09-27,kisumu,9.3,21.3,82,,0.25
2016-09-28,kisumu,1.2,22.2,71,,0.3
2016-09-29,kisumu,3.6,22.9,73,,0.31
2016-09-30,kisumu,4.8,23.8,67,,0.3
2016-10-01,kisumu,5.3,24.1,65,,0.28
2016-10-02,kisumu,3.6,23.6,66,,0.26
2016-10-03,kisumu,20.2,21.1,83,,0.26
2016-10-04,kisumu,11.2,22.0,75,,0.27
2016-10-05,kisumu,9.3,21.5,81,,0.29
2016-10-06,kisumu,7.2,22.4,78,,0.3
2016-10-07,kisumu,4.3,23.8,70,,0.3
2016-10-08,kisumu,2.6,23.9,68,,0.28
2016-10-09,kisumu,1.5,24.3,64,,0.26
2016-10-10,kisumu,0.9,24.7,62,,0.25
2016-10-11,kisumu,0.0,24.1,60,,0.24
2016-10-12,kisumu,0.0,24.7,59,,0.23
2016-10-13,kisumu,4.5,24.5,64,,0.22
2016-10-14,kisumu,0.6,24.7,58,,0.21
2016-10-15,kisumu,0.0,24.7,60,,0.21
2016-10-16,kisumu,1.3,25.0,60,,0.2
2016-10-17,kisumu,0.0,25.5,56,,0.19
2016-10-18,kisumu,4.2,24.9,60,,0.18
2016-10-19,kisumu,0.0,25.1,59,,0.15
2016-10-20,kisumu,7.9,24.1,67,,0.14
2016-10-21,kisumu,5.0,24.5,62,,0.14
2016-10-22,kisumu,4.2,24.2,62,,0.13
2016-10-23,kisumu,0.9,24.2,58,,0.14
2016-10-24,kisumu,1.9,24.1,61,,0.14
2016-10-25,kisumu,5.5,24.4,60,,0.14
2016-10-26,kisumu,0.0,25.1,58,,0.13
2016-10-27,kisumu,0.4,24.0,63,,0.13
2016-10-28,kisumu,0.9,23.5,64,,0.13
2016-10-29,kisumu,0.8,24.8,58,,0.13
2016-10-30,kisumu,1.4,24.8,61,,0.13
2016-10-31,kisumu,0.0,25.2,56,,0.12
2016-11-01,kisumu,2.3,24.8,57,,0.12
2016-11-02,kisumu,1.7,23.8,61,,0.12
2016-11-03,kisumu,15.9,23.8,66,,0.12
2016-11-04,kisumu,18.5,22.9,74,,0.13
2016-11-05,kisumu,10.6,22.9,69,,0.14
2016-11-06,kisumu,4.3,23.7,66,,0.16
2016-11-07,kisumu,1.1,23.3,69,,0.16
2016-11-08,kisumu,7.7,23.0,71,,0.16
2016-11-09,kisumu,10.3,23.4,72,,0.16
2016-11-10,kisumu,5.2,23.4,66,,0.16
2016-11-11,kisumu,1.3,24.3,62,,0.16
2016-11-12,kisumu,0.2,24.6,59,,0.16
2016-11-13,kisumu,0.0,24.2,60,,0.15
2016-11-14,kisumu,0.3,24.3,61,,0.14
2016-11-15,kisumu,0.0,24.4,60,,0.13
2016-11-16,kisumu,1.1,24.4,58,,0.13
2016-11-17,kisumu,18.0,23.5,68,,0.12
2016-11-18,kisumu,19.6,23.2,70,,0.13
2016-11-19,kisumu,8.0,23.0,70,,0.15
2016-11-20,kisumu,0.3,24.2,63,,0.16
2016-11-21,kisumu,2.5,25.2,58,,0.16
2016-11-22,kisumu,10.8,24.0,66,,0.16
2016-11-23,kisumu,9.9,22.1,77,,0.16
2016-11-24,kisumu,7.4,22.7,70,,0.16
2016-11-25,kisumu,4.0,22.9,68,,0.17
2016-11-26,kisumu,5.3,23.1,69,,0.17
2016-11-27,kisumu,9.3,23.3,71,,0.17
2016-11-28,kisumu,1.5,23.9,67,,0.19
2016-11-29,kisumu,5.3,24.1,67,,0.2
2016-11-30,kisumu,0.0,24.1,65,,0.2
2016-12-01,kisumu,2.0,23.7,67,,0.2
2016-12-02,kisumu,8.6,23.0,71,,0.19
2016-12-03,kisumu,13.8,23.3,67,,0.19
2016-12-04,kisumu,3.0,24.0,63,,0.19
2016-12-05,kisumu,0.0,24.7,51,,0.19
2016-12-06,kisumu,0.2,25.2,52,,0.19
2016-12-07,kisumu,0.5,24.0,61,,0.19
2016-12-08,kisumu,0.9,23.5,62,,0.17
2016-12-09,kisumu,0.0,23.9,61,,0.16
2016-12-10,kisumu,1.7,23.6,63,,0.14
2016-12-11,kisumu,1.0,24.8,56,,0.12
2016-12-12,kisumu,13.9,23.5,68,,0.12
2016-12-13,kisumu,0.0,24.3,58,,0.12
2016-12-14,kisumu,0.0,25.1,51,,0.12
2016-12-15,kisumu,0.8,24.0,59,,0.12
2016-12-16,kisumu,0.5,23.4,64,,0.11
2016-12-17,kisumu,0.0,24.4,57,,0.11
2016-12-18,kisumu,0.0,25.0,53,,0.11
2016-12-19,kisumu,0.0,25.7,45,,0.11
2016-12-20,kisumu,0.0,26.0,40,,0.11
2016-12-21,kisumu,0.0,26.4,42,,0.11
2016-12-22,kisumu,0.6,26.2,46,,0.11
2016-12-23,kisumu,0.0,26.6,43,,0.11
2016-12-24,kisumu,0.2,26.1,45,,0.09
2016-12-25,kisumu,0.0,26.7,43,,0.09
2016-12-26,kisumu,0.3,27.3,42,,0.09
2016-12-27,kisumu,2.0,26.1,51,,0.09
2016-12-28,kisumu,5.4,25.3,62,,0.09
2016-12-29,kisumu,10.9,24.6,63,,0.09
2016-12-30,kisumu,3.8,24.2,62,,0.11
2016-12-31,kisumu,5.1,24.5,64,,0.11
2017-01-01,kisumu,7.0,24.0,67,,0.11
2017-01-02,kisumu,3.1,23.2,70,,0.11
2017-01-03,kisumu,0.0,23.7,61,,0.09
2017-01-04,kisumu,0.0,25.0,58,,0.09
2017-01-05,kisumu,0.0,25.3,47,,0.09
2017-01-06,kisumu,0.0,25.3,43,,0.09
2017-01-07,kisumu,0.0,25.1,42,,0.09
2017-01-08,kisumu,0.0,25.2,48,,0.09
2017-01-09,kisumu,0.0,25.4,46,,0.09
2017-01-10,kisumu,0.0,25.0,43,,0.09
2017-01-11,kisumu,0.0,25.2,46,,0.08
2017-01-12,kisumu,0.0,25.5,39,,0.09
2017-01-13,kisumu,0.0,24.6,43,,0.09
2017-01-14,kisumu,0.0,25.0,52,,0.09
2017-01-15,kisumu,0.5,25.5,51,,0.09
2017-01-16,kisumu,0.0,25.9,47,,0.06
2017-01-17,kisumu,0.0,25.2,39,,0.06
2017-01-18,kisumu,0.0,25.8,38,,0.06
2017-01-19,kisumu,0.0,26.2,38,,0.06
2017-01-20,kisumu,0.0,26.0,43,,0.06
2017-01-21,kisumu,0.0,26.1,50,,0.06
2017-01-22,kisumu,0.0,25.8,49,,0.06
2017-01-23,kisumu,0.0,26.2,48,,0.03
2017-01-24,kisumu,0.0,26.2,38,,0.03
2017-01-25,kisumu,0.0,25.7,41,,0.03
2017-01-26,kisumu,0.0,25.3,48,,0.03
2017-01-27,kisumu,0.0,24.7,52,,0.03
2017-01-28,kisumu,0.9,24.7,55,,0.03
2017-01-29,kisumu,4.4,23.4,67,,0.03
2017-01-30,kisumu,2.2,23.3,67,,0.03
2017-01-31,kisumu,0.9,23.3,67,,0.03
2017-02-01,kisumu,0.8,24.1,64,,0.06
2017-02-02,kisumu,0.4,24.5,60,,0.06
2017-02-03,kisumu,7.0,23.8,66,,0.06
2017-02-04,kisumu,1.4,22.5,73,,0.06
2017-02-05,kisumu,0.0,24.4,58,,0.06
2017-02-06,kisumu,0.0,24.7,51,,0.03
2017-02-07,kisumu,0.0,25.7,53,,0.03
2017-02-08,kisumu,0.0,25.5,46,,0.03
2017-02-09,kisumu,0.0,25.4,43,,0.03
2017-02-10,kisumu,0.0,25.2,45,,0.03
2017-02-11,kisumu,0.0,25.9,51,,0.03
2017-02-12,kisumu,0.0,26.4,50,,0.03
2017-02-13,kisumu,0.0,26.4,50,,0.03
2017-02-14,kisumu,3.0,25.6,57,,0.03
2017-02-15,kisumu,0.1,26.2,55,,0.03
2017-02-16,kisumu,1.0,26.1,52,,0.03
2017-02-17,kisumu,1.2,23.2,71,,0.03
2017-02-18,kisumu,3.0,23.3,70,,0.03
2017-02-19,kisumu,5.0,23.3,72,,0.03
2017-02-20,kisumu,1.1,23.3,71,,0.03
2017-02-21,kisumu,5.2,22.6,74,,0.03
2017-02-22,kisumu,7.9,22.3,73,,0.03
2017-02-23,kisumu,0.2,23.8,61,,0.03
2017-02-24,kisumu,1.3,23.5,67,,0.03
2017-02-25,kisumu,14.2,22.2,78,,0.03
2017-02-26,kisumu,0.2,23.2,68,,0.03
2017-02-27,kisumu,8.9,21.6,78,,0.03
2017-02-28,kisumu,2.3,22.3,73,,0.03
2017-03-01,kisumu,1.1,22.7,71,,0.03
2017-03-02,kisumu,0.0,23.0,68,,0.03
2017-03-03,kisumu,2.2,23.0,73,,0.03
2017-03-04,kisumu,1.1,22.9,69,,0.03
2017-03-05,kisumu,0.0,23.4,67,,0.03
2017-03-06,kisumu,0.0,24.3,66,,0.03
2017-03-07,kisumu,0.0,24.2,67,,0.03
2017-03-08,kisumu,8.1,24.7,60,,0.03
2017-03-09,kisumu,1.4,22.9,75,,0.03
2017-03-10,kisumu,0.0,23.9,70,,0.03
2017-03-11,kisumu,0.0,24.8,64,,0.03
2017-03-12,kisumu,0.0,25.0,63,,0.03
2017-03-13,kisumu,0.0,25.3,51,,0.03
2017-03-14,kisumu,0.1,25.3,57,,0.03
2017-03-15,kisumu,0.8,25.4,61,,0.03
2017-03-16,kisumu,12.0,22.9,74,,0.03
2017-03-17,kisumu,16.6,22.2,75,,0.03
2017-03-18,kisumu,0.0,24.1,65,,0.06
2017-03-19,kisumu,0.3,24.8,70,,0.06
2017-03-20,kisumu,0.6,24.0,74,,0.06
2017-03-21,kisumu,0.3,24.2,70,,0.06
2017-03-22,kisumu,0.1,24.4,70,,0.06
2017-03-23,kisumu,2.0,24.0,73,,0.03
2017-03-24,kisumu,3.4,23.9,72,,0.03
2017-03-25,kisumu,2.3,22.6,79,,0.03
2017-03-26,kisumu,1.9,23.0,74,,0.03
2017-03-27,kisumu,1.6,24.3,64,,0.03
2017-03-28,kisumu,2.6,24.4,69,,0.03
2017-03-29,kisumu,0.5,25.0,66,,0.03
2017-03-30,kisumu,12.1,23.3,75,,0.06
2017-03-31,kisumu,0.5,23.0,75,,0.06
2017-04-01,kisumu,0.1,24.0,69,,0.06
2017-04-02,kisumu,0.2,24.6,61,,0.06
2017-04-03,kisumu,0.0,25.0,56,,0.03
2017-04-04,kisumu,0.0,25.2,61,,0.03
2017-04-05,kisumu,0.1,25.2,61,,0.03
2017-04-06,kisumu,1.7,24.5,67,,0.03
2017-04-07,kisumu,14.4,23.1,78,,0.03
2017-04-08,kisumu,2.5,22.7,78,,0.03
2017-04-09,kisumu,0.0,23.7,67,,0.06
2017-04-10,kisumu,0.0,24.3,67,,0.06
2017-04-11,kisumu,4.9,24.6,67,,0.06
2017-04-12,kisumu,0.1,25.2,65,,0.06
2017-04-13,kisumu,0.0,25.8,60,,0.06
2017-04-14,kisumu,0.0,25.6,55,,0.03
2017-04-15,kisumu,0.0,25.0,66,,0.03
2017-04-16,kisumu,12.8,23.9,71,,0.03
2017-04-17,kisumu,24.3,22.2,82,,0.03
2017-04-18,kisumu,8.0,22.3,79,,0.06
2017-04-19,kisumu,0.5,23.4,71,,0.06
2017-04-20,kisumu,10.5,23.2,76,,0.09
2017-04-21,kisumu,0.4,23.5,74,,0.09
2017-04-22,kisumu,4.4,23.4,76,,0.09
2017-04-23,kisumu,5.8,23.0,79,,0.09
2017-04-24,kisumu,5.2,22.4,78,,0.09
2017-04-25,kisumu,1.9,23.1,70,,0.09
2017-04-26,kisumu,0.7,23.5,70,,0.06
2017-04-27,kisumu,1.9,23.5,74,,0.06
2017-04-28,kisumu,0.6,23.3,72,,0.06
2017-04-29,kisumu,2.4,22.0,79,,0.09
2017-04-30,kisumu,1.3,22.2,79,,0.09
2017-05-01,kisumu,0.0,22.4,73,,0.12
2017-05-02,kisumu,2.5,22.5,72,,0.12
2017-05-03,kisumu,0.0,22.5,74,,0.12
2017-05-04,kisumu,5.1,22.6,75,,0.12
2017-05-05,kisumu,9.4,22.7,79,,0.12
2017-05-06,kisumu,2.7,22.8,75,,0.12
2017-05-07,kisumu,6.6,22.4,80,,0.12
2017-05-08,kisumu,7.7,22.7,78,,0.16
2017-05-09,kisumu,1.0,22.8,75,,0.16
2017-05-10,kisumu,0.1,22.9,73,,0.16
2017-05-11,kisumu,1.3,23.0,75,,0.16
2017-05-12,kisumu,2.1,22.8,78,,0.16
2017-05-13,kisumu,0.8,23.0,74,,0.12
2017-05-14,kisumu,0.0,23.2,69,,0.12
2017-05-15,kisumu,2.3,22.8,72,,0.12
2017-05-16,kisumu,1.0,23.0,73,,0.12
2017-05-17,kisumu,0.7,22.5,74,,0.09
2017-05-18,kisumu,0.0,22.6,74,,0.09
2017-05-19,kisumu,0.4,22.8,71,,0.09
2017-05-20,kisumu,0.2,23.5,68,,0.09
2017-05-21,kisumu,1.0,23.4,72,,0.06
2017-05-22,kisumu,0.0,23.7,67,,0.06
2017-05-23,kisumu,1.7,23.6,65,,0.06
2017-05-24,kisumu,0.1,23.8,67,,0.06
2017-05-25,kisumu,0.0,23.6,69,,0.06
2017-05-26,kisumu,0.1,23.8,65,,0.06
2017-05-27,kisumu,0.8,23.9,65,,0.03
2017-05-28,kisumu,2.5,22.7,70,,0.03
2017-05-29,kisumu,1.4,23.5,65,,0.03
2017-05-30,kisumu,3.6,22.2,79,,0.06
2017-05-31,kisumu,0.2,23.3,70,,0.06
2017-06-01,kisumu,0.3,23.2,66,,0.06
2017-06-02,kisumu,0.7,23.4,66,,0.06
2017-06-03,kisumu,0.8,23.4,69,,0.06
2017-06-04,kisumu,0.5,23.1,71,,0.06
2017-06-05,kisumu,0.0,23.9,66,,0.03
2017-06-06,kisumu,1.0,24.0,65,,0.03
2017-06-07,kisumu,0.5,24.5,63,,0.03
2017-06-08,kisumu,2.5,24.2,66,,0.03
2017-06-09,kisumu,0.5,24.4,64,,0.03
2017-06-10,kisumu,0.3,24.3,65,,0.03
2017-06-11,kisumu,0.3,24.4,63,,0.03
2017-06-12,kisumu,0.0,24.2,64,,0.03
2017-06-13,kisumu,0.8,23.9,67,,0.03
2017-06-14,kisumu,2.8,23.5,63,,0.03
2017-06-15,kisumu,1.0,23.5,63,,0.03
2017-06-16,kisumu,2.2,23.6,63,,0.03
2017-06-17,kisumu,2.3,23.3,67,,0.03
2017-06-18,kisumu,0.3,23.0,67,,0.03
2017-06-19,kisumu,1.0,22.9,65,,0.03
2017-06-20,kisumu,0.0,23.5,60,,0.03
2017-06-21,kisumu,0.3,23.7,58,,0.03
2017-06-22,kisumu,0.7,23.2,64,,0.03
2017-06-23,kisumu,0.0,23.5,67,,0.03
2017-06-24,kisumu,0.0,24.1,61,,0.02
2017-06-25,kisumu,0.1,23.1,69,,0.02
2017-06-26,kisumu,0.0,23.6,63,,0.02
2017-06-27,kisumu,0.1,23.7,64,,0.02
2017-06-28,kisumu,2.3,22.7,69,,0.02
2017-06-29,kisumu,2.9,22.0,75,,0.02
2017-06-30,kisumu,0.0,22.4,68,,0.02
2017-07-01,kisumu,7.8,22.8,65,,0.02
2017-07-02,kisumu,0.0,23.7,59,,0.02
2017-07-03,kisumu,4.6,22.6,68,,0.02
2017-07-04,kisumu,0.0,22.8,67,,0.02
2017-07-05,kisumu,9.0,22.1,72,,0.02
2017-07-06,kisumu,2.1,21.9,75,,0.02
2017-07-07,kisumu,0.0,22.2,65,,0.02
2017-07-08,kisumu,0.0,22.5,66,,0.02
2017-07-09,kisumu,1.3,22.2,67,,0.02
2017-07-10,kisumu,0.0,22.8,58,,0.02
2017-07-11,kisumu,0.0,23.4,54,,0.02
2017-07-12,kisumu,1.7,22.0,71,,0.02
2017-07-13,kisumu,0.0,22.3,67,,0.02
2017-07-14,kisumu,0.0,22.9,66,,0.02
2017-07-15,kisumu,0.7,22.9,68,,0.02
2017-07-16,kisumu,4.1,22.7,69,,0.02
2017-07-17,kisumu,1.7,23.2,66,,0.02
2017-07-18,kisumu,0.0,23.7,65,,0.03
2017-07-19,kisumu,0.6,22.9,63,,0.03
2017-07-20,kisumu,0.0,23.3,62,,0.03
2017-07-21,kisumu,0.0,23.6,59,,0.03
2017-07-22,kisumu,6.5,23.1,64,,0.03
2017-07-23,kisumu,10.7,21.8,80,,0.03
2017-07-24,kisumu,4.6,21.7,75,,0.03
2017-07-25,kisumu,0.8,21.5,74,,0.03
2017-07-26,kisumu,10.7,21.1,78,,0.03
2017-07-27,kisumu,0.0,22.8,67,,0.03
2017-07-28,kisumu,1.2,22.8,67,,0.03
2017-07-29,kisumu,1.1,22.4,68,,0.03
2017-07-30,kisumu,0.3,23.0,65,,0.03
2017-07-31,kisumu,0.7,23.1,63,,0.03
2017-08-01,kisumu,1.8,22.5,67,,0.03
2017-08-02,kisumu,0.5,21.3,72,,0.03
2017-08-03,kisumu,0.0,23.4,58,,0.03
2017-08-04,kisumu,0.4,22.9,65,,0.03
2017-08-05,kisumu,2.0,22.7,68,,0.03
2017-08-06,kisumu,1.1,23.0,64,,0.03
2017-08-07,kisumu,2.6,22.2,71,,0.03
2017-08-08,kisumu,0.5,21.8,72,,0.03
2017-08-09,kisumu,0.7,22.6,69,,0.03
2017-08-10,kisumu,7.7,22.1,72,,0.05
2017-08-11,kisumu,4.3,22.3,70,,0.05
2017-08-12,kisumu,2.5,22.5,70,,0.05
2017-08-13,kisumu,0.5,22.7,66,,0.05
2017-08-14,kisumu,0.2,22.9,63,,0.05
2017-08-15,kisumu,0.8,22.9,68,,0.05
2017-08-16,kisumu,2.1,22.6,73,,0.03
2017-08-17,kisumu,0.8,22.8,70,,0.03
2017-08-18,kisumu,1.9,23.0,67,,0.03
2017-08-19,kisumu,1.9,23.4,67,,0.03
2017-08-20,kisumu,0.0,23.7,63,,0.03
2017-08-21,kisumu,0.3,23.4,64,,0.03
2017-08-22,kisumu,5.8,22.8,67,,0.03
2017-08-23,kisumu,3.6,22.6,70,,0.03
2017-08-24,kisumu,0.3,22.6,67,,0.04
2017-08-25,kisumu,0.2,23.4,64,,0.04
2017-08-26,kisumu,0.2,23.1,66,,0.04
2017-08-27,kisumu,1.0,23.2,71,,0.05
2017-08-28,kisumu,0.0,23.6,62,,0.06
2017-08-29,kisumu,5.0,22.7,71,,0.07
2017-08-30,kisumu,10.6,21.9,78,,0.07
2017-08-31,kisumu,6.7,21.9,75,,0.08
2017-09-01,kisumu,1.9,21.7,75,,0.07
2017-09-02,kisumu,1.4,22.5,69,,0.08
2017-09-03,kisumu,1.9,22.4,69,,0.08
2017-09-04,kisumu,17.2,20.7,83,,0.08
2017-09-05,kisumu,0.0,21.9,70,,0.1
2017-09-06,kisumu,3.4,21.9,70,,0.1
2017-09-07,kisumu,0.9,21.5,75,,0.09
2017-09-08,kisumu,1.0,22.3,68,,0.09
2017-09-09,kisumu,0.1,22.9,65,,0.08
2017-09-10,kisumu,4.7,21.9,74,,0.07
2017-09-11,kisumu,0.4,23.0,67,,0.07
2017-09-12,kisumu,0.4,22.8,69,,0.07
2017-09-13,kisumu,6.5,22.8,71,,0.07
2017-09-14,kisumu,6.7,21.8,78,,0.08
2017-09-15,kisumu,4.1,21.7,77,,0.1
2017-09-16,kisumu,5.2,22.9,69,,0.11
2017-09-17,kisumu,4.4,22.5,72,,0.1
2017-09-18,kisumu,7.0,22.9,74,,0.1
2017-09-19,kisumu,3.2,23.0,69,,0.09
2017-09-20,kisumu,1.9,23.4,64,,0.09
2017-09-21,kisumu,0.2,23.2,70,,0.08
2017-09-22,kisumu,0.3,23.0,67,,0.07
2017-09-23,kisumu,0.0,23.6,64,,0.07
2017-09-24,kisumu,0.8,23.5,62,,0.07
2017-09-25,kisumu,0.5,23.4,62,,0.07
2017-09-26,kisumu,5.4,23.1,71,,0.06
2017-09-27,kisumu,0.0,23.0,73,,0.06
2017-09-28,kisumu,2.1,23.6,74,,0.05
2017-09-29,kisumu,9.4,23.0,73,,0.06
2017-09-30,kisumu,0.0,23.0,71,,0.06
2017-10-01,kisumu,0.2,23.6,64,,0.06
2017-10-02,kisumu,0.1,23.9,62,,0.06
2017-10-03,kisumu,0.6,24.0,60,,0.06
2017-10-04,kisumu,0.0,24.4,53,,0.05
2017-10-05,kisumu,2.4,24.1,60,,0.05
2017-10-06,kisumu,0.0,24.5,60,,0.05
2017-10-07,kisumu,2.1,24.6,60,,0.04
2017-10-08,kisumu,0.0,24.7,53,,0.04
2017-10-09,kisumu,5.4,24.6,57,,0.04
2017-10-10,kisumu,3.3,22.9,74,,0.04
2017-10-11,kisumu,11.3,21.9,82,,0.05
2017-10-12,kisumu,3.8,21.9,80,,0.07
2017-10-13,kisumu,9.8,21.7,80,,0.09
2017-10-14,kisumu,8.7,22.3,70,,0.09
2017-10-15,kisumu,4.5,23.3,67,,0.08
2017-10-16,kisumu,0.7,23.1,71,,0.07
2017-10-17,kisumu,1.7,23.6,70,,0.06
2017-10-18,kisumu,2.5,23.4,73,,0.05
2017-10-19,kisumu,5.1,22.2,79,,0.09
2017-10-20,kisumu,3.4,21.5,80,,0.12
2017-10-21,kisumu,4.1,21.9,80,,0.19
2017-10-22,kisumu,0.0,23.1,74,,0.23
2017-10-23,kisumu,2.7,23.1,67,,0.22
2017-10-24,kisumu,3.0,23.0,70,,0.19
2017-10-25,kisumu,2.7,22.8,76,,0.16
2017-10-26,kisumu,0.1,22.5,76,,0.13
2017-10-27,kisumu,0.9,23.4,69,,0.16
2017-10-28,kisumu,1.7,23.3,72,,0.17
2017-10-29,kisumu,3.2,23.2,71,,0.16
2017-10-30,kisumu,5.0,23.4,71,,0.14
